movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,<,935,t.phonetic_code,>,1302,t.production_year,<,2011,mi.info_type_id,>,1,ci.role_id,<,4#1441779
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,1137,t.series_years,>,1077,t.production_year,=,2005,t.kind_id,<,7,mi.info_type_id,=,3,ci.role_id,>,1#42589
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,<,810,t.kind_id,=,7,t.phonetic_code,<,1599,t.production_year,>,1969,ci.role_id,=,1,mi.info_type_id,=,8#17
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.phonetic_code,>,1975,t.series_years,>,124,t.production_year,>,2010,mi.info_type_id,>,16,ci.role_id,>,1#68970
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,<,2739,t.production_year,<,2005,t.kind_id,<,7,t.series_years,>,786,mi.info_type_id,>,16,ci.role_id,>,2#216617
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,107,t.production_year,>,2010,t.phonetic_code,<,1840,t.kind_id,<,7,ci.role_id,=,1,mi.info_type_id,<,3#3704
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,<,7,t.series_years,>,405,t.production_year,<,2008,t.phonetic_code,>,19832,ci.role_id,=,1,mi.info_type_id,>,16#40030
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,>,2010,t.series_years,>,140,t.phonetic_code,>,19992,t.kind_id,<,7,ci.role_id,=,1,mi.info_type_id,=,3#1590
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,536,t.production_year,>,1998,t.kind_id,<,7,t.phonetic_code,>,20796,mi.info_type_id,=,7,ci.role_id,=,1#969
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,1985,t.phonetic_code,<,17825,t.series_years,=,844,ci.role_id,=,1,mi.info_type_id,<,7#229
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,1048,t.phonetic_code,>,17185,t.kind_id,<,7,t.production_year,>,2006,mi.info_type_id,<,3,ci.role_id,=,1#12641
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,=,7,t.production_year,<,2010,t.phonetic_code,>,17007,t.series_years,>,414,ci.role_id,=,1,mi.info_type_id,>,8#67
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,<,1048,t.kind_id,=,7,t.phonetic_code,>,1152,t.production_year,<,2009,mi.info_type_id,<,2,ci.role_id,=,2#37
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,<,20113,t.production_year,<,1996,t.kind_id,<,7,t.series_years,>,599,ci.role_id,=,1,mi.info_type_id,=,8#110362
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,=,435,t.phonetic_code,<,20392,t.kind_id,<,7,t.production_year,<,2004,mi.info_type_id,=,8,ci.role_id,>,1#10
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,<,392,t.phonetic_code,<,21003,t.production_year,<,2011,t.kind_id,<,7,ci.role_id,>,1,mi.info_type_id,>,3#135759
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,1984,t.phonetic_code,<,5930,t.series_years,<,662,t.kind_id,=,7,ci.role_id,=,2,mi.info_type_id,>,3#5
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,>,1992,t.kind_id,<,7,t.phonetic_code,>,12332,t.series_years,>,409,mi.info_type_id,=,7,ci.role_id,=,1#14132
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,>,18261,t.kind_id,=,7,t.series_years,<,1119,t.production_year,<,2003,ci.role_id,=,1,mi.info_type_id,>,4#31
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,<,16709,t.series_years,>,761,t.production_year,<,1985,t.kind_id,<,7,mi.info_type_id,>,7,ci.role_id,<,2#91607
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,>,590,t.production_year,=,2009,t.phonetic_code,<,13945,mi.info_type_id,=,3,ci.role_id,=,1#7354
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,552,t.phonetic_code,=,3895,t.production_year,<,1997,t.kind_id,<,7,ci.role_id,>,1,mi.info_type_id,<,7#37
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,=,2012,t.kind_id,<,7,t.series_years,>,1268,t.phonetic_code,>,11397,ci.role_id,=,1,mi.info_type_id,>,16#5155
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,=,7,t.phonetic_code,>,525,t.production_year,>,1953,t.series_years,>,711,ci.role_id,=,1,mi.info_type_id,<,4#26
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,235,t.production_year,<,2007,t.phonetic_code,>,1477,t.kind_id,<,7,mi.info_type_id,>,13,ci.role_id,>,1#2718442
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,<,7,t.phonetic_code,<,14409,t.production_year,>,1951,t.series_years,<,978,ci.role_id,=,1,mi.info_type_id,=,81#80
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,<,2010,t.series_years,>,396,t.phonetic_code,=,1853,t.kind_id,<,7,mi.info_type_id,<,6,ci.role_id,=,4#233
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,>,1959,t.series_years,<,977,t.kind_id,<,7,t.phonetic_code,=,270,ci.role_id,=,4,mi.info_type_id,=,16#1
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,<,7,t.series_years,>,193,t.phonetic_code,>,10515,t.production_year,>,1995,ci.role_id,<,2,mi.info_type_id,>,2#575882
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,173,t.kind_id,<,7,t.production_year,>,1998,t.phonetic_code,>,16853,ci.role_id,=,1,mi.info_type_id,>,5#120138
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,>,319,t.phonetic_code,<,2962,t.production_year,<,1963,mi.info_type_id,>,4,ci.role_id,>,1#21770
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,538,t.kind_id,<,7,t.production_year,<,1986,t.phonetic_code,<,16131,ci.role_id,<,2,mi.info_type_id,=,3#51348
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,668,t.production_year,>,2001,t.kind_id,<,7,t.phonetic_code,<,5237,ci.role_id,>,1,mi.info_type_id,<,2#51700
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,=,1188,t.kind_id,<,7,t.production_year,<,2006,t.phonetic_code,<,20811,ci.role_id,=,2,mi.info_type_id,>,7#279
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,105,t.production_year,=,2009,t.kind_id,<,7,t.phonetic_code,<,6645,ci.role_id,=,1,mi.info_type_id,>,2#17985
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.phonetic_code,>,2696,t.production_year,<,2010,t.series_years,>,1073,mi.info_type_id,=,1,ci.role_id,>,2#165090
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2007,t.phonetic_code,>,11767,t.kind_id,<,7,t.series_years,<,363,ci.role_id,>,1,mi.info_type_id,<,6#17700
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2010,t.phonetic_code,>,11617,t.kind_id,=,7,t.series_years,<,165,ci.role_id,>,1,mi.info_type_id,<,3#176
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,=,144,t.phonetic_code,<,17705,t.kind_id,<,7,t.production_year,<,1978,ci.role_id,>,2,mi.info_type_id,<,2#3
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,1991,t.phonetic_code,<,1718,t.series_years,>,139,mi.info_type_id,=,18,ci.role_id,>,1#492
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,2035,t.kind_id,=,7,t.series_years,<,561,t.production_year,<,2010,mi.info_type_id,>,6,ci.role_id,>,1#632
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,<,9925,t.production_year,<,1985,t.kind_id,<,7,t.series_years,>,181,ci.role_id,=,1,mi.info_type_id,=,3#39891
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2010,t.kind_id,<,7,t.phonetic_code,=,16804,t.series_years,<,840,ci.role_id,<,2,mi.info_type_id,<,15#202
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,>,1990,t.series_years,>,421,t.kind_id,<,7,t.phonetic_code,<,16015,ci.role_id,>,1,mi.info_type_id,=,13#27221
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,<,2007,t.kind_id,<,7,t.series_years,=,1194,t.phonetic_code,<,3917,mi.info_type_id,=,8,ci.role_id,>,1#20
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,=,7,t.phonetic_code,<,1469,t.series_years,<,1255,t.production_year,<,2011,ci.role_id,>,1,mi.info_type_id,<,15#353
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,<,18978,t.series_years,=,759,t.kind_id,<,7,t.production_year,>,1959,ci.role_id,=,1,mi.info_type_id,=,7#109
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,<,6855,t.series_years,<,115,t.kind_id,=,7,t.production_year,<,2003,ci.role_id,=,1,mi.info_type_id,>,3#487
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,<,565,t.phonetic_code,<,16035,t.kind_id,<,7,t.production_year,<,2008,mi.info_type_id,>,2,ci.role_id,<,2#461684
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,=,16804,t.kind_id,<,7,t.series_years,>,711,t.production_year,<,1996,ci.role_id,=,1,mi.info_type_id,>,17#41
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,<,813,t.production_year,<,2005,t.kind_id,<,7,t.phonetic_code,>,14687,ci.role_id,=,1,mi.info_type_id,=,8#14443
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,<,634,t.phonetic_code,>,2007,t.production_year,>,2007,t.kind_id,=,7,mi.info_type_id,>,15,ci.role_id,=,1#207
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,<,2012,t.kind_id,<,7,t.phonetic_code,<,21698,t.series_years,>,1214,mi.info_type_id,=,4,ci.role_id,<,2#156469
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,=,7,t.phonetic_code,<,2692,t.production_year,<,1998,t.series_years,<,604,mi.info_type_id,>,6,ci.role_id,>,4#129
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,13768,t.kind_id,=,7,t.series_years,<,787,t.production_year,<,2010,mi.info_type_id,=,16,ci.role_id,=,1#159
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,8509,t.kind_id,<,7,t.production_year,<,2004,t.series_years,=,1160,mi.info_type_id,>,1,ci.role_id,>,1#320
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,651,t.phonetic_code,=,10439,t.kind_id,<,7,t.production_year,<,2013,mi.info_type_id,=,16,ci.role_id,=,1#23
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,1993,t.phonetic_code,<,669,t.series_years,>,811,t.kind_id,<,7,ci.role_id,>,1,mi.info_type_id,=,7#1382
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,<,913,t.kind_id,<,7,t.production_year,<,1967,t.phonetic_code,<,3063,mi.info_type_id,<,3,ci.role_id,>,2#7339
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,<,6512,t.series_years,>,174,t.production_year,<,1968,t.kind_id,<,7,ci.role_id,<,2,mi.info_type_id,=,15#262434
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,>,2002,t.series_years,<,631,t.kind_id,=,7,t.phonetic_code,<,6653,ci.role_id,>,1,mi.info_type_id,>,4#22
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,=,7,t.series_years,<,475,t.phonetic_code,<,6727,t.production_year,>,1960,ci.role_id,=,2,mi.info_type_id,=,2#9
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,=,7,t.phonetic_code,<,12994,t.series_years,<,406,t.production_year,<,2010,mi.info_type_id,<,6,ci.role_id,=,1#249
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.phonetic_code,>,765,t.series_years,<,883,t.production_year,<,2011,mi.info_type_id,<,2,ci.role_id,=,1#44601
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,>,891,t.phonetic_code,<,15054,t.production_year,<,1996,mi.info_type_id,=,2,ci.role_id,>,2#50318
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,>,1956,t.series_years,>,1095,t.kind_id,<,7,t.phonetic_code,<,21686,ci.role_id,<,2,mi.info_type_id,=,3#263674
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,<,1229,t.phonetic_code,<,2968,t.production_year,<,2010,t.kind_id,=,7,mi.info_type_id,<,7,ci.role_id,=,1#125
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,<,262,t.phonetic_code,<,12015,t.kind_id,=,7,t.production_year,<,1965,ci.role_id,<,2,mi.info_type_id,>,8#4
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,333,t.production_year,>,2007,t.phonetic_code,>,15740,t.kind_id,<,7,mi.info_type_id,<,4,ci.role_id,>,1#97102
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,2008,t.phonetic_code,<,6279,t.series_years,<,916,mi.info_type_id,>,2,ci.role_id,>,1#497
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,<,940,t.production_year,<,2000,t.phonetic_code,>,14216,mi.info_type_id,=,8,ci.role_id,>,1#30168
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2006,t.series_years,<,337,t.phonetic_code,>,6454,mi.info_type_id,=,16,ci.role_id,>,2#2738
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,<,16025,t.production_year,<,2007,t.series_years,<,538,t.kind_id,<,7,mi.info_type_id,>,1,ci.role_id,<,2#469994
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,=,1215,t.phonetic_code,>,5467,t.production_year,<,2002,mi.info_type_id,=,8,ci.role_id,<,2#3
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,>,2006,t.kind_id,<,7,t.phonetic_code,>,17182,t.series_years,>,979,ci.role_id,>,2,mi.info_type_id,=,7#6586
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,<,1282,t.phonetic_code,>,19023,t.production_year,<,2011,mi.info_type_id,>,17,ci.role_id,>,2#100485
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,<,1009,t.phonetic_code,<,14700,t.production_year,<,2011,mi.info_type_id,=,5,ci.role_id,<,2#12781
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,1109,t.production_year,<,2008,t.phonetic_code,<,13316,t.kind_id,<,7,ci.role_id,>,1,mi.info_type_id,=,16#293979
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,>,1113,t.production_year,<,2012,t.phonetic_code,>,12286,mi.info_type_id,=,8,ci.role_id,<,2#72008
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,>,1959,t.kind_id,=,7,t.phonetic_code,<,3956,t.series_years,<,353,mi.info_type_id,>,3,ci.role_id,<,2#512
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,>,1995,t.phonetic_code,>,2565,t.kind_id,<,7,t.series_years,>,1000,mi.info_type_id,>,7,ci.role_id,>,2#1716211
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,407,t.production_year,>,2010,t.phonetic_code,>,5342,t.kind_id,<,7,ci.role_id,<,2,mi.info_type_id,<,2#4971
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2005,t.series_years,>,1233,t.phonetic_code,>,2522,mi.info_type_id,=,3,ci.role_id,<,2#93462
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,17708,t.production_year,<,2013,t.kind_id,=,7,t.series_years,>,649,mi.info_type_id,<,104,ci.role_id,<,2#67
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.production_year,>,2009,t.phonetic_code,>,4432,t.series_years,>,933,mi.info_type_id,=,4,ci.role_id,=,2#14562
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,714,t.production_year,=,2012,t.kind_id,<,7,t.phonetic_code,<,16559,mi.info_type_id,<,16,ci.role_id,>,1#107302
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,<,7,t.phonetic_code,>,10359,t.production_year,<,2008,t.series_years,<,807,ci.role_id,=,1,mi.info_type_id,<,3#38923
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,9754,t.series_years,>,617,t.production_year,=,1979,t.kind_id,<,7,mi.info_type_id,<,16,ci.role_id,=,2#8967
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2008,t.kind_id,<,7,t.phonetic_code,<,11315,t.series_years,=,601,ci.role_id,>,2,mi.info_type_id,<,16#782
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,<,17978,t.production_year,<,2004,t.kind_id,<,7,t.series_years,>,256,mi.info_type_id,=,16,ci.role_id,=,1#162738
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.series_years,=,141,t.phonetic_code,<,6653,t.production_year,<,2011,mi.info_type_id,=,2,ci.role_id,>,2#15
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,1983,t.phonetic_code,<,5060,t.series_years,<,387,t.kind_id,=,7,ci.role_id,<,2,mi.info_type_id,>,7#2
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,<,1297,t.production_year,<,2009,t.kind_id,=,7,t.phonetic_code,>,11515,mi.info_type_id,>,7,ci.role_id,<,2#341
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,>,2340,t.production_year,<,1995,t.series_years,<,396,t.kind_id,<,7,ci.role_id,=,2,mi.info_type_id,=,1#3769
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2012,t.phonetic_code,<,19998,t.series_years,=,484,t.kind_id,<,7,ci.role_id,=,2,mi.info_type_id,<,16#18
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.phonetic_code,>,4642,t.kind_id,<,7,t.series_years,>,960,t.production_year,>,2011,mi.info_type_id,<,16,ci.role_id,<,2#47020
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.kind_id,<,7,t.production_year,<,1997,t.phonetic_code,>,5143,t.series_years,>,876,ci.role_id,>,1,mi.info_type_id,=,16#98920
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2008,t.kind_id,=,7,t.series_years,>,220,t.phonetic_code,<,7511,ci.role_id,>,1,mi.info_type_id,<,8#26
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,1959,t.phonetic_code,>,6582,t.kind_id,<,7,t.series_years,=,215,ci.role_id,=,2,mi.info_type_id,<,8#35
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,>,20144,t.kind_id,<,7,t.production_year,=,2011,t.series_years,>,499,ci.role_id,=,1,mi.info_type_id,>,2#3311
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.production_year,<,2011,t.series_years,>,1016,t.kind_id,<,7,t.phonetic_code,>,17631,ci.role_id,>,2,mi.info_type_id,=,8#46796
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.phonetic_code,<,15858,t.kind_id,=,7,t.production_year,>,1996,t.series_years,<,1074,ci.role_id,=,1,mi.info_type_id,>,1#362
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.production_year,<,2009,t.phonetic_code,>,4421,t.series_years,<,1142,t.kind_id,<,7,mi.info_type_id,=,1,ci.role_id,=,2#32735
cast_info ci,movie_info mi,title t#t.id=ci.movie_id,t.id=mi.movie_id#t.series_years,>,149,t.kind_id,<,7,t.production_year,<,2011,t.phonetic_code,>,1452,ci.role_id,=,1,mi.info_type_id,<,8#1181342
movie_info mi,cast_info ci,title t#t.id=mi.movie_id,t.id=ci.movie_id#t.series_years,>,505,t.production_year,<,2009,t.kind_id,=,7,t.phonetic_code,>,9007,mi.info_type_id,=,16,ci.role_id,=,1#105
